Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment,Unnamed: 11
"Obesity, children aged 5–9",,2016,Haiti,Region of the Americas,Total,,14.1,5.9,24.7,,
"Obesity, children aged 5–9",,2016,Haiti,Region of the Americas,Males,,17.6,4.4,35.4,,
"Obesity, children aged 5–9",,2016,Haiti,Region of the Americas,Females,,10.6,2.5,23.7,,
"Obesity, children aged 5–9",,2016,Honduras,Region of the Americas,Total,,12.2,5,21.4,,
"Obesity, children aged 5–9",,2016,Honduras,Region of the Americas,Males,,12.2,2.9,26.7,,
"Obesity, children aged 5–9",,2016,Honduras,Region of the Americas,Females,,12.3,3.7,25,,
"Obesity, children aged 5–9",,2016,Hungary,European Region,Total,,14.3,7.2,22.8,,
"Obesity, children aged 5–9",,2016,Hungary,European Region,Males,,17.3,6.5,30.4,,
"Obesity, children aged 5–9",,2016,Hungary,European Region,Females,,11.2,3.6,22.6,,
"Obesity, children aged 5–9",,2016,Iceland,European Region,Total,,12.6,4.8,22.9,,
"Obesity, children aged 5–9",,2016,Iceland,European Region,Males,,15.7,3.8,32.8,,
"Obesity, children aged 5–9",,2016,Iceland,European Region,Females,,9.4,1.8,22.5,,
"Obesity, children aged 5–9",,2016,India,South-East Asian Region,Total,,3.2,1.8,5.1,,
"Obesity, children aged 5–9",,2016,India,South-East Asian Region,Males,,3.7,1.6,6.9,,
"Obesity, children aged 5–9",,2016,India,South-East Asian Region,Females,,2.6,1.1,4.9,,
"Obesity, children aged 5–9",,2016,Indonesia,South-East Asian Region,Total,,8.5,5.4,12.3,,
"Obesity, children aged 5–9",,2016,Indonesia,South-East Asian Region,Males,,9.8,5.1,15.7,,
"Obesity, children aged 5–9",,2016,Indonesia,South-East Asian Region,Females,,7.1,3.6,11.9,,
"Obesity, children aged 5–9",,2016,Iran (Islamic Republic of),Eastern Mediterranean Region,Total,,11.5,7.8,15.8,,
"Obesity, children aged 5–9",,2016,Iran (Islamic Republic of),Eastern Mediterranean Region,Males,,13.1,7.6,19.6,,
"Obesity, children aged 5–9",,2016,Iran (Islamic Republic of),Eastern Mediterranean Region,Females,,9.8,5.4,15.4,,
"Obesity, children aged 5–9",,2016,Iraq,Eastern Mediterranean Region,Total,,17.6,8.4,28.2,,
"Obesity, children aged 5–9",,2016,Iraq,Eastern Mediterranean Region,Males,,18.1,5.4,34,,
"Obesity, children aged 5–9",,2016,Iraq,Eastern Mediterranean Region,Females,,17.1,5.5,33.2,,
"Obesity, children aged 5–9",,2016,Ireland,European Region,Total,,12.5,7.5,18.4,,
"Obesity, children aged 5–9",,2016,Ireland,European Region,Males,,13.6,6.6,22.4,,
"Obesity, children aged 5–9",,2016,Ireland,European Region,Females,,11.3,5.2,19.4,,
"Obesity, children aged 5–9",,2016,Israel,European Region,Total,,14.8,7.6,23.6,,
"Obesity, children aged 5–9",,2016,Israel,European Region,Males,,17.6,6.7,30.9,,
"Obesity, children aged 5–9",,2016,Israel,European Region,Females,,11.9,3.6,24.1,,
"Obesity, children aged 5–9",,2016,Italy,European Region,Total,,17.8,11.6,24.5,,
"Obesity, children aged 5–9",,2016,Italy,European Region,Males,,20.5,11.4,31,,
"Obesity, children aged 5–9",,2016,Italy,European Region,Females,,14.9,7.4,24.1,,
"Obesity, children aged 5–9",,2016,Jamaica,Region of the Americas,Total,,16.5,8.4,26.3,,
"Obesity, children aged 5–9",,2016,Jamaica,Region of the Americas,Males,,16.8,5.8,31.1,,
"Obesity, children aged 5–9",,2016,Jamaica,Region of the Americas,Females,,16.1,5.7,30.8,,
"Obesity, children aged 5–9",,2016,Japan,Western Pacific Region,Total,,5,3.6,6.6,,
"Obesity, children aged 5–9",,2016,Japan,Western Pacific Region,Males,,7,4.6,9.8,,
"Obesity, children aged 5–9",,2016,Japan,Western Pacific Region,Females,,2.9,1.7,4.5,,
"Obesity, children aged 5–9",,2016,Jordan,Eastern Mediterranean Region,Total,,14.9,7.5,23.6,,
"Obesity, children aged 5–9",,2016,Jordan,Eastern Mediterranean Region,Males,,15.4,5.4,28.2,,
"Obesity, children aged 5–9",,2016,Jordan,Eastern Mediterranean Region,Females,,14.4,4.9,26.8,,
"Obesity, children aged 5–9",,2016,Kazakhstan,European Region,Total,,8.2,2.7,16.7,,
"Obesity, children aged 5–9",,2016,Kazakhstan,European Region,Males,,10.2,1.8,24.8,,
"Obesity, children aged 5–9",,2016,Kazakhstan,European Region,Females,,6.2,1,16.7,,
"Obesity, children aged 5–9",,2016,Kenya,African Region,Total,,3.1,0.8,7.5,,
"Obesity, children aged 5–9",,2016,Kenya,African Region,Males,,1.8,0.1,7,,
"Obesity, children aged 5–9",,2016,Kenya,African Region,Females,,4.4,0.8,11.7,,
"Obesity, children aged 5–9",,2016,Kiribati,Western Pacific Region,Total,,27.5,15.6,40.3,,
"Obesity, children aged 5–9",,2016,Kiribati,Western Pacific Region,Males,,26.8,10.3,44.5,,
"Obesity, children aged 5–9",,2016,Kiribati,Western Pacific Region,Females,,28.3,11.9,46.8,,
"Obesity, children aged 5–9",,2016,Kuwait,Eastern Mediterranean Region,Total,,23.1,16.7,30,,
"Obesity, children aged 5–9",,2016,Kuwait,Eastern Mediterranean Region,Males,,24.8,15.2,35.3,,
"Obesity, children aged 5–9",,2016,Kuwait,Eastern Mediterranean Region,Females,,21.2,12.8,30.8,,
"Obesity, children aged 5–9",,2016,Kyrgyzstan,European Region,Total,,5.2,1.2,13,,
"Obesity, children aged 5–9",,2016,Kyrgyzstan,European Region,Males,,6.6,0.7,20.4,,
"Obesity, children aged 5–9",,2016,Kyrgyzstan,European Region,Females,,3.8,0.5,11.3,,
"Obesity, children aged 5–9",,2016,Lao People's Democratic Republic,Western Pacific Region,Total,,6.6,1.8,13.9,,
"Obesity, children aged 5–9",,2016,Lao People's Democratic Republic,Western Pacific Region,Males,,8.6,1.3,21.7,,
"Obesity, children aged 5–9",,2016,Lao People's Democratic Republic,Western Pacific Region,Females,,4.4,0.6,12.7,,
"Obesity, children aged 5–9",,2016,Latvia,European Region,Total,,9.1,3.2,17.6,,
"Obesity, children aged 5–9",,2016,Latvia,European Region,Males,,11.5,2.6,25.5,,
"Obesity, children aged 5–9",,2016,Latvia,European Region,Females,,6.5,1.2,16.9,,
"Obesity, children aged 5–9",,2016,Lebanon,Eastern Mediterranean Region,Total,,18.2,9,29,,
"Obesity, children aged 5–9",,2016,Lebanon,Eastern Mediterranean Region,Males,,20.9,7.6,36.6,,
"Obesity, children aged 5–9",,2016,Lebanon,Eastern Mediterranean Region,Females,,15.4,4.5,30,,
"Obesity, children aged 5–9",,2016,Lesotho,African Region,Total,,6.5,2.1,13.4,,
"Obesity, children aged 5–9",,2016,Lesotho,African Region,Males,,2.1,0.2,7.3,,
"Obesity, children aged 5–9",,2016,Lesotho,African Region,Females,,10.9,2.7,24.2,,
"Obesity, children aged 5–9",,2016,Liberia,African Region,Total,,2.7,0.6,6.6,,
"Obesity, children aged 5–9",,2016,Liberia,African Region,Males,,1.9,0.2,6.8,,
"Obesity, children aged 5–9",,2016,Liberia,African Region,Females,,3.6,0.5,10.6,,
"Obesity, children aged 5–9",,2016,Libya,Eastern Mediterranean Region,Total,,17.9,7.9,29.4,,
"Obesity, children aged 5–9",,2016,Libya,Eastern Mediterranean Region,Males,,19.3,5.5,36.7,,
"Obesity, children aged 5–9",,2016,Libya,Eastern Mediterranean Region,Females,,16.4,4.5,32.3,,
"Obesity, children aged 5–9",,2016,Lithuania,European Region,Total,,9.1,4,16.2,,
"Obesity, children aged 5–9",,2016,Lithuania,European Region,Males,,11.7,3.7,23,,
"Obesity, children aged 5–9",,2016,Lithuania,European Region,Females,,6.5,1.6,14.9,,
"Obesity, children aged 5–9",,2016,Luxembourg,European Region,Total,,11.1,4.1,20.9,,
"Obesity, children aged 5–9",,2016,Luxembourg,European Region,Males,,13.8,3.1,29.9,,
"Obesity, children aged 5–9",,2016,Luxembourg,European Region,Females,,8.4,1.5,20.7,,
"Obesity, children aged 5–9",,2016,Madagascar,African Region,Total,,2.7,0.6,7.2,,
"Obesity, children aged 5–9",,2016,Madagascar,African Region,Males,,2.8,0.2,10.1,,
"Obesity, children aged 5–9",,2016,Madagascar,African Region,Females,,2.6,0.3,8.6,,
"Obesity, children aged 5–9",,2016,Malawi,African Region,Total,,2.6,0.6,6.4,,
"Obesity, children aged 5–9",,2016,Malawi,African Region,Males,,1.6,0.1,6.5,,
"Obesity, children aged 5–9",,2016,Malawi,African Region,Females,,3.8,0.7,10.1,,
"Obesity, children aged 5–9",,2016,Malaysia,Western Pacific Region,Total,,15.7,11.1,21,,
"Obesity, children aged 5–9",,2016,Malaysia,Western Pacific Region,Males,,19,11.8,27,,
"Obesity, children aged 5–9",,2016,Malaysia,Western Pacific Region,Females,,12.4,7,19.1,,
"Obesity, children aged 5–9",,2016,Maldives,South-East Asian Region,Total,,9.7,4.3,17.1,,
"Obesity, children aged 5–9",,2016,Maldives,South-East Asian Region,Males,,12.4,3.8,24.8,,
"Obesity, children aged 5–9",,2016,Maldives,South-East Asian Region,Females,,6.9,1.7,15.8,,
"Obesity, children aged 5–9",,2016,Mali,African Region,Total,,3.4,0.9,8,,
"Obesity, children aged 5–9",,2016,Mali,African Region,Males,,1.9,0.1,7.2,,
"Obesity, children aged 5–9",,2016,Mali,African Region,Females,,5,0.9,13.1,,
"Obesity, children aged 5–9",,2016,Malta,European Region,Total,,17,8.4,27.5,,
"Obesity, children aged 5–9",,2016,Malta,European Region,Males,,19.7,7.1,34.9,,
"Obesity, children aged 5–9",,2016,Malta,European Region,Females,,14.2,4.4,28.1,,
"Obesity, children aged 5–9",,2016,Marshall Islands,Western Pacific Region,Total,,31.2,18.7,43.8,,
"Obesity, children aged 5–9",,2016,Marshall Islands,Western Pacific Region,Males,,30.3,11.9,47.6,,
"Obesity, children aged 5–9",,2016,Marshall Islands,Western Pacific Region,Females,,32.2,14.3,49.7,,
"Obesity, children aged 5–9",,2016,Mauritania,African Region,Total,,5.1,1.4,11.8,,
"Obesity, children aged 5–9",,2016,Mauritania,African Region,Males,,3.5,0.3,11.2,,
"Obesity, children aged 5–9",,2016,Mauritania,African Region,Females,,6.8,1.1,17.6,,
"Obesity, children aged 5–9",,2016,Mauritius,African Region,Total,,6.2,2.1,12.4,,
"Obesity, children aged 5–9",,2016,Mauritius,African Region,Males,,5.3,0.9,14.4,,
"Obesity, children aged 5–9",,2016,Mauritius,African Region,Females,,7.1,1.6,17,,
"Obesity, children aged 5–9",,2016,Mexico,Region of the Americas,Total,,17.5,12.4,23,,
"Obesity, children aged 5–9",,2016,Mexico,Region of the Americas,Males,,19.9,12.2,28.3,,
"Obesity, children aged 5–9",,2016,Mexico,Region of the Americas,Females,,15,8.4,22.8,,
"Obesity, children aged 5–9",,2016,Micronesia (Federated States of),Western Pacific Region,Total,,25.2,12.8,38.4,,
"Obesity, children aged 5–9",,2016,Micronesia (Federated States of),Western Pacific Region,Males,,23.8,7.3,42.7,,
"Obesity, children aged 5–9",,2016,Micronesia (Federated States of),Western Pacific Region,Females,,26.7,10.1,45.5,,
"Obesity, children aged 5–9",,2016,Monaco,European Region,Total,,no data,no data,no data,,
"Obesity, children aged 5–9",,2016,Monaco,European Region,Males,,no data,no data,no data,,
"Obesity, children aged 5–9",,2016,Monaco,European Region,Females,,no data,no data,no data,,
"Obesity, children aged 5–9",,2016,Mongolia,Western Pacific Region,Total,,5.9,1.9,12,,
"Obesity, children aged 5–9",,2016,Mongolia,Western Pacific Region,Males,,7.1,1.5,17.4,,
"Obesity, children aged 5–9",,2016,Mongolia,Western Pacific Region,Females,,4.7,0.8,12.2,,
"Obesity, children aged 5–9",,2016,Montenegro,European Region,Total,,10.3,4.1,18.3,,
"Obesity, children aged 5–9",,2016,Montenegro,European Region,Males,,13,3.5,26.2,,
"Obesity, children aged 5–9",,2016,Montenegro,European Region,Females,,7.3,1.5,17.5,,
"Obesity, children aged 5–9",,2016,Morocco,Eastern Mediterranean Region,Total,,13.1,5.6,22.9,,
"Obesity, children aged 5–9",,2016,Morocco,Eastern Mediterranean Region,Males,,13.5,3.4,29.3,,
"Obesity, children aged 5–9",,2016,Morocco,Eastern Mediterranean Region,Females,,12.7,3.6,26.3,,
"Obesity, children aged 5–9",,2016,Mozambique,African Region,Total,,3.2,0.9,7.4,,
"Obesity, children aged 5–9",,2016,Mozambique,African Region,Males,,2,0.2,7.1,,
"Obesity, children aged 5–9",,2016,Mozambique,African Region,Females,,4.3,0.8,11.7,,
"Obesity, children aged 5–9",,2016,Myanmar,South-East Asian Region,Total,,5.3,1.8,11.1,,
"Obesity, children aged 5–9",,2016,Myanmar,South-East Asian Region,Males,,7.3,1.5,17.9,,
"Obesity, children aged 5–9",,2016,Myanmar,South-East Asian Region,Females,,3.4,0.6,9.4,,
"Obesity, children aged 5–9",,2016,Namibia,African Region,Total,,6.7,2.3,13.3,,
"Obesity, children aged 5–9",,2016,Namibia,African Region,Males,,4.4,0.6,12.7,,
"Obesity, children aged 5–9",,2016,Namibia,African Region,Females,,9,2.1,20.2,,
"Obesity, children aged 5–9",,2016,Nauru,Western Pacific Region,Total,,36.3,24.5,47.5,,
"Obesity, children aged 5–9",,2016,Nauru,Western Pacific Region,Males,,36.1,19.2,51.1,,
"Obesity, children aged 5–9",,2016,Nauru,Western Pacific Region,Females,,36.5,18.7,52.7,,
"Obesity, children aged 5–9",,2016,Nepal,South-East Asian Region,Total,,2.6,0.7,6.3,,
"Obesity, children aged 5–9",,2016,Nepal,South-East Asian Region,Males,,2.4,0.3,7.8,,
"Obesity, children aged 5–9",,2016,Nepal,South-East Asian Region,Females,,2.8,0.4,8.3,,
"Obesity, children aged 5–9",,2016,Netherlands (Kingdom of the),European Region,Total,,9.2,3.8,16.6,,
"Obesity, children aged 5–9",,2016,Netherlands (Kingdom of the),European Region,Males,,11.1,3.2,23.3,,
"Obesity, children aged 5–9",,2016,Netherlands (Kingdom of the),European Region,Females,,7.1,1.7,16.8,,
"Obesity, children aged 5–9",,2016,New Zealand,Western Pacific Region,Total,,18.7,14.3,23.4,,
"Obesity, children aged 5–9",,2016,New Zealand,Western Pacific Region,Males,,20.6,14.3,27.4,,
"Obesity, children aged 5–9",,2016,New Zealand,Western Pacific Region,Females,,16.7,11,23.1,,
"Obesity, children aged 5–9",,2016,Nicaragua,Region of the Americas,Total,,13.7,5.5,24.3,,
"Obesity, children aged 5–9",,2016,Nicaragua,Region of the Americas,Males,,13.2,2.5,30.2,,
"Obesity, children aged 5–9",,2016,Nicaragua,Region of the Americas,Females,,14.2,4,28.5,,
"Obesity, children aged 5–9",,2016,Niger,African Region,Total,,1.9,0.4,5,,
"Obesity, children aged 5–9",,2016,Niger,African Region,Males,,1,0,4.3,,
"Obesity, children aged 5–9",,2016,Niger,African Region,Females,,2.8,0.4,8.7,,
"Obesity, children aged 5–9",,2016,Nigeria,African Region,Total,,2.6,1,5.2,,
"Obesity, children aged 5–9",,2016,Nigeria,African Region,Males,,2.5,0.6,6.7,,
"Obesity, children aged 5–9",,2016,Nigeria,African Region,Females,,2.7,0.7,6.3,,
"Obesity, children aged 5–9",,2016,Niue,Western Pacific Region,Total,,33.3,21.8,44.2,,
"Obesity, children aged 5–9",,2016,Niue,Western Pacific Region,Males,,34.7,18.6,49.8,,
"Obesity, children aged 5–9",,2016,Niue,Western Pacific Region,Females,,31.9,15.4,47.7,,
"Obesity, children aged 5–9",,2016,North Macedonia,European Region,Total,,12.3,5.5,21.2,,
"Obesity, children aged 5–9",,2016,North Macedonia,European Region,Males,,15.7,5.1,29.9,,
"Obesity, children aged 5–9",,2016,North Macedonia,European Region,Females,,8.8,2.2,19.4,,
"Obesity, children aged 5–9",,2016,Norway,European Region,Total,,11.1,5.5,18.2,,
"Obesity, children aged 5–9",,2016,Norway,European Region,Males,,12.7,4.7,23.5,,
"Obesity, children aged 5–9",,2016,Norway,European Region,Females,,9.3,3.1,19.2,,
"Obesity, children aged 5–9",,2016,Oman,Eastern Mediterranean Region,Total,,18.2,9.9,27.7,,
"Obesity, children aged 5–9",,2016,Oman,Eastern Mediterranean Region,Males,,20.2,8.2,34.7,,
"Obesity, children aged 5–9",,2016,Oman,Eastern Mediterranean Region,Females,,16.1,5.8,29.5,,
"Obesity, children aged 5–9",,2016,Pakistan,Eastern Mediterranean Region,Total,,4.2,1.7,7.9,,
"Obesity, children aged 5–9",,2016,Pakistan,Eastern Mediterranean Region,Males,,4.9,1.4,11.3,,
"Obesity, children aged 5–9",,2016,Pakistan,Eastern Mediterranean Region,Females,,3.4,0.9,8.1,,
"Obesity, children aged 5–9",,2016,Palau,Western Pacific Region,Total,,35.5,22.6,47.4,,
"Obesity, children aged 5–9",,2016,Palau,Western Pacific Region,Males,,35.8,17.1,51.5,,
"Obesity, children aged 5–9",,2016,Palau,Western Pacific Region,Females,,35.2,16.1,52.4,,
"Obesity, children aged 5–9",,2016,Panama,Region of the Americas,Total,,13.4,5.4,24.1,,
"Obesity, children aged 5–9",,2016,Panama,Region of the Americas,Males,,12.7,2.5,28.5,,
"Obesity, children aged 5–9",,2016,Panama,Region of the Americas,Females,,14.2,3.5,30,,
"Obesity, children aged 5–9",,2016,Papua New Guinea,Western Pacific Region,Total,,12.2,4.4,22.8,,
"Obesity, children aged 5–9",,2016,Papua New Guinea,Western Pacific Region,Males,,12,2.2,28.4,,
"Obesity, children aged 5–9",,2016,Papua New Guinea,Western Pacific Region,Females,,12.4,2.5,28.1,,
"Obesity, children aged 5–9",,2016,Paraguay,Region of the Americas,Total,,13.3,5,24.8,,
"Obesity, children aged 5–9",,2016,Paraguay,Region of the Americas,Males,,14.9,3.1,33.4,,
"Obesity, children aged 5–9",,2016,Paraguay,Region of the Americas,Females,,11.7,2.3,26.6,,
"Obesity, children aged 5–9",,2016,Peru,Region of the Americas,Total,,10.6,6.3,15.8,,
"Obesity, children aged 5–9",,2016,Peru,Region of the Americas,Males,,12.3,5.8,20.7,,
"Obesity, children aged 5–9",,2016,Peru,Region of the Americas,Females,,8.9,4,15.8,,
"Obesity, children aged 5–9",,2016,Philippines,Western Pacific Region,Total,,6.1,3.1,10.4,,
"Obesity, children aged 5–9",,2016,Philippines,Western Pacific Region,Males,,8.2,3.1,15.8,,
"Obesity, children aged 5–9",,2016,Philippines,Western Pacific Region,Females,,3.9,1.3,8.3,,
"Obesity, children aged 5–9",,2016,Poland,European Region,Total,,12.5,6.9,19.5,,
"Obesity, children aged 5–9",,2016,Poland,European Region,Males,,16.8,7.7,28,,
"Obesity, children aged 5–9",,2016,Poland,European Region,Females,,8,2.7,16.3,,
"Obesity, children aged 5–9",,2016,Portugal,European Region,Total,,14.7,9.6,20.2,,
"Obesity, children aged 5–9",,2016,Portugal,European Region,Males,,15,7.9,23.1,,
"Obesity, children aged 5–9",,2016,Portugal,European Region,Females,,14.4,7.8,22.6,,
"Obesity, children aged 5–9",,2016,Qatar,Eastern Mediterranean Region,Total,,22.9,12.5,34.4,,
"Obesity, children aged 5–9",,2016,Qatar,Eastern Mediterranean Region,Males,,26.2,10.4,42.9,,
"Obesity, children aged 5–9",,2016,Qatar,Eastern Mediterranean Region,Females,,19.2,6.6,34.9,,
"Obesity, children aged 5–9",,2016,Republic of Korea,Western Pacific Region,Total,,12.4,9.7,15.4,,
"Obesity, children aged 5–9",,2016,Republic of Korea,Western Pacific Region,Males,,17.4,12.9,22.5,,
"Obesity, children aged 5–9",,2016,Republic of Korea,Western Pacific Region,Females,,7.1,4.6,10.2,,
"Obesity, children aged 5–9",,2016,Republic of Moldova,European Region,Total,,5.8,1.6,13,,
"Obesity, children aged 5–9",,2016,Republic of Moldova,European Region,Males,,7,1,19.2,,
"Obesity, children aged 5–9",,2016,Republic of Moldova,European Region,Females,,4.5,0.6,12.9,,
"Obesity, children aged 5–9",,2016,Romania,European Region,Total,,10.9,6.8,15.8,,
"Obesity, children aged 5–9",,2016,Romania,European Region,Males,,13.5,7.2,21.8,,
"Obesity, children aged 5–9",,2016,Romania,European Region,Females,,8.2,3.8,14.3,,
"Obesity, children aged 5–9",,2016,Russian Federation,European Region,Total,,10.9,5.3,18.1,,
"Obesity, children aged 5–9",,2016,Russian Federation,European Region,Males,,14.9,5.6,27.3,,
"Obesity, children aged 5–9",,2016,Russian Federation,European Region,Females,,6.8,2,14.9,,
"Obesity, children aged 5–9",,2016,Rwanda,African Region,Total,,2.4,0.6,5.8,,
"Obesity, children aged 5–9",,2016,Rwanda,African Region,Males,,0.9,0.1,3.6,,
"Obesity, children aged 5–9",,2016,Rwanda,African Region,Females,,3.8,0.7,10.4,,
"Obesity, children aged 5–9",,2016,Saint Kitts and Nevis,Region of the Americas,Total,,15.5,6.8,26.1,,
"Obesity, children aged 5–9",,2016,Saint Kitts and Nevis,Region of the Americas,Males,,16.2,4.5,32.7,,
"Obesity, children aged 5–9",,2016,Saint Kitts and Nevis,Region of the Americas,Females,,14.7,4.3,29.2,,
"Obesity, children aged 5–9",,2016,Saint Lucia,Region of the Americas,Total,,11.5,3.9,22.1,,
"Obesity, children aged 5–9",,2016,Saint Lucia,Region of the Americas,Males,,11.3,1.8,27.3,,
"Obesity, children aged 5–9",,2016,Saint Lucia,Region of the Americas,Females,,11.7,2.2,26.5,,
"Obesity, children aged 5–9",,2016,Saint Vincent and the Grenadines,Region of the Americas,Total,,15.7,6.5,27,,
"Obesity, children aged 5–9",,2016,Saint Vincent and the Grenadines,Region of the Americas,Males,,16.3,3.8,33.6,,
"Obesity, children aged 5–9",,2016,Saint Vincent and the Grenadines,Region of the Americas,Females,,15.1,3.7,30.7,,
"Obesity, children aged 5–9",,2016,Samoa,Western Pacific Region,Total,,24.9,13.5,36.6,,
"Obesity, children aged 5–9",,2016,Samoa,Western Pacific Region,Males,,23.8,8.4,41.3,,
"Obesity, children aged 5–9",,2016,Samoa,Western Pacific Region,Females,,26,10.6,43,,
"Obesity, children aged 5–9",,2016,San Marino,European Region,Total,,no data,no data,no data,,
"Obesity, children aged 5–9",,2016,San Marino,European Region,Males,,no data,no data,no data,,
"Obesity, children aged 5–9",,2016,San Marino,European Region,Females,,no data,no data,no data,,
"Obesity, children aged 5–9",,2016,Sao Tome and Principe,African Region,Total,,4.6,1.2,10.9,,
"Obesity, children aged 5–9",,2016,Sao Tome and Principe,African Region,Males,,4,0.4,12.6,,
"Obesity, children aged 5–9",,2016,Sao Tome and Principe,African Region,Females,,5.2,0.8,14.8,,
"Obesity, children aged 5–9",,2016,Saudi Arabia,Eastern Mediterranean Region,Total,,18.5,11.5,26.1,,
"Obesity, children aged 5–9",,2016,Saudi Arabia,Eastern Mediterranean Region,Males,,21.3,11.1,32.3,,
"Obesity, children aged 5–9",,2016,Saudi Arabia,Eastern Mediterranean Region,Females,,15.4,7.1,26.2,,
"Obesity, children aged 5–9",,2016,Senegal,African Region,Total,,2.6,0.6,6.5,,
"Obesity, children aged 5–9",,2016,Senegal,African Region,Males,,1.5,0.1,6,,
"Obesity, children aged 5–9",,2016,Senegal,African Region,Females,,3.6,0.5,10.7,,
"Obesity, children aged 5–9",,2016,Serbia,European Region,Total,,13.7,8.2,20.1,,
"Obesity, children aged 5–9",,2016,Serbia,European Region,Males,,16.9,8.4,27,,
"Obesity, children aged 5–9",,2016,Serbia,European Region,Females,,10.4,4.2,19.1,,
"Obesity, children aged 5–9",,2016,Seychelles,African Region,Total,,13.3,9.4,17.7,,
"Obesity, children aged 5–9",,2016,Seychelles,African Region,Males,,13.9,8.3,20.6,,
"Obesity, children aged 5–9",,2016,Seychelles,African Region,Females,,12.7,7.5,18.8,,
"Obesity, children aged 5–9",,2016,Sierra Leone,African Region,Total,,3.4,0.9,8,,
"Obesity, children aged 5–9",,2016,Sierra Leone,African Region,Males,,1.7,0.1,6,,
"Obesity, children aged 5–9",,2016,Sierra Leone,African Region,Females,,5.1,0.9,13.3,,
"Obesity, children aged 5–9",,2016,Singapore,Western Pacific Region,Total,,9.5,3,18.9,,
"Obesity, children aged 5–9",,2016,Singapore,Western Pacific Region,Males,,12.8,2.7,28.9,,
"Obesity, children aged 5–9",,2016,Singapore,Western Pacific Region,Females,,6.1,0.9,17.1,,
"Obesity, children aged 5–9",,2016,Slovakia,European Region,Total,,10.7,4.3,19.9,,
"Obesity, children aged 5–9",,2016,Slovakia,European Region,Males,,13.6,3.7,28.5,,
"Obesity, children aged 5–9",,2016,Slovakia,European Region,Females,,7.7,1.5,19.3,,
"Obesity, children aged 5–9",,2016,Slovenia,European Region,Total,,12.5,7.8,18.2,,
"Obesity, children aged 5–9",,2016,Slovenia,European Region,Males,,14.6,7.2,24.1,,
"Obesity, children aged 5–9",,2016,Slovenia,European Region,Females,,10.3,4.7,18,,
"Obesity, children aged 5–9",,2016,Solomon Islands,Western Pacific Region,Total,,4.7,1.5,10.1,,
"Obesity, children aged 5–9",,2016,Solomon Islands,Western Pacific Region,Males,,4.2,0.6,12.1,,
"Obesity, children aged 5–9",,2016,Solomon Islands,Western Pacific Region,Females,,5.2,0.9,13.4,,
"Obesity, children aged 5–9",,2016,Somalia,Eastern Mediterranean Region,Total,,4.1,0.9,9.9,,
"Obesity, children aged 5–9",,2016,Somalia,Eastern Mediterranean Region,Males,,3,0.2,10.9,,
"Obesity, children aged 5–9",,2016,Somalia,Eastern Mediterranean Region,Females,,5.1,0.7,15.1,,
"Obesity, children aged 5–9",,2016,South Africa,African Region,Total,,11.4,6.5,17.7,,
"Obesity, children aged 5–9",,2016,South Africa,African Region,Males,,10.7,4.6,19.7,,
"Obesity, children aged 5–9",,2016,South Africa,African Region,Females,,12,5.2,21.6,,
"Obesity, children aged 5–9",,2016,South Sudan,African Region,Total,,no data,no data,no data,,
"Obesity, children aged 5–9",,2016,South Sudan,African Region,Males,,no data,no data,no data,,
"Obesity, children aged 5–9",,2016,South Sudan,African Region,Females,,no data,no data,no data,,
"Obesity, children aged 5–9",,2016,Spain,European Region,Total,,14.9,9.3,21.1,,
"Obesity, children aged 5–9",,2016,Spain,European Region,Males,,17.5,9.2,27.3,,
"Obesity, children aged 5–9",,2016,Spain,European Region,Females,,12.1,5.6,20.4,,
"Obesity, children aged 5–9",,2016,Sri Lanka,South-East Asian Region,Total,,6.4,2.4,12.6,,
"Obesity, children aged 5–9",,2016,Sri Lanka,South-East Asian Region,Males,,7.1,1.6,17.4,,
"Obesity, children aged 5–9",,2016,Sri Lanka,South-East Asian Region,Females,,5.7,1.2,13.9,,
"Obesity, children aged 5–9",,2016,Sudan,Eastern Mediterranean Region,Total,,no data,no data,no data,,
"Obesity, children aged 5–9",,2016,Sudan,Eastern Mediterranean Region,Males,,no data,no data,no data,,
"Obesity, children aged 5–9",,2016,Sudan,Eastern Mediterranean Region,Females,,no data,no data,no data,,
"Obesity, children aged 5–9",,2016,Sudan (former),African Region,Total,,3.9,0.9,9.5,,
"Obesity, children aged 5–9",,2016,Sudan (former),African Region,Males,,3,0.2,10.6,,
"Obesity, children aged 5–9",,2016,Sudan (former),African Region,Females,,4.9,0.7,13.9,,
"Obesity, children aged 5–9",,2016,Suriname,Region of the Americas,Total,,17.6,8.3,28.2,,
"Obesity, children aged 5–9",,2016,Suriname,Region of the Americas,Males,,19.5,6.1,35.3,,
"Obesity, children aged 5–9",,2016,Suriname,Region of the Americas,Females,,15.6,4.6,30.7,,
"Obesity, children aged 5–9",,2016,Sweden,European Region,Total,,8.3,3.7,14.6,,
"Obesity, children aged 5–9",,2016,Sweden,European Region,Males,,10.3,3.4,20.4,,
"Obesity, children aged 5–9",,2016,Sweden,European Region,Females,,6.1,1.5,14.1,,
"Obesity, children aged 5–9",,2016,Switzerland,European Region,Total,,7.1,4.2,10.9,,
