Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment,Unnamed: 11
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Kuwait,Eastern Mediterranean Region,,Total,12.38696738,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Kyrgyzstan,European Region,,Total,7.053720984,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Lao People's Democratic Republic,Western Pacific Region,,Total,4.137159438,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Latvia,European Region,,Total,2.26135028,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Lebanon,Eastern Mediterranean Region,,Total,4.72915726,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Lesotho,African Region,,Total,3.400860922,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Liberia,African Region,,Total,6.635530389,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Libya,Eastern Mediterranean Region,,Total,5.389716634,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Lithuania,European Region,,Total,2.018842921,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Luxembourg,European Region,,Total,1.770695787,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Madagascar,African Region,,Total,2.977003398,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Malawi,African Region,,Total,3.226200208,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Malaysia,Western Pacific Region,,Total,4.221603962,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Maldives,South-East Asian Region,,Total,2.563155938,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Mali,African Region,,Total,6.477918495,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Malta,European Region,,Total,2.524837272,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Marshall Islands,Western Pacific Region,,Total,1.315884783,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Mauritania,African Region,,Total,6.973289663,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Mauritius,African Region,,Total,2.055450013,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Mexico,Region of the Americas,,Total,3.520280857,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Micronesia (Federated States of),Western Pacific Region,,Total,1.412588642,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Monaco,European Region,,Total,1.828944847,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Mongolia,Western Pacific Region,,Total,8.920725293,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Montenegro,European Region,,Total,3.747486813,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Morocco,Eastern Mediterranean Region,,Total,2.575076751,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Mozambique,African Region,,Total,3.027917415,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Myanmar,South-East Asian Region,,Total,5.304486436,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Namibia,African Region,,Total,2.162477502,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Nauru,Western Pacific Region,,Total,1.411687692,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Nepal,South-East Asian Region,,Total,6.868667785,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Netherlands (Kingdom of the),European Region,,Total,2.148403888,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,New Zealand,Western Pacific Region,,Total,1.630865377,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Nicaragua,Region of the Americas,,Total,3.105171854,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Niger,African Region,,Total,8.767874515,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Nigeria,African Region,,Total,9.81323784,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Niue,Western Pacific Region,,Total,1.166515761,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,North Macedonia,European Region,,Total,4.870913328,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Norway,European Region,,Total,1.261492623,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Oman,Eastern Mediterranean Region,,Total,6.60579609,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Pakistan,Eastern Mediterranean Region,,Total,9.51438315,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Palau,Western Pacific Region,,Total,1.385480581,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Panama,Region of the Americas,,Total,2.306307564,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Papua New Guinea,Western Pacific Region,,Total,1.515310288,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Paraguay,Region of the Americas,,Total,2.443622405,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Peru,Region of the Americas,,Total,5.529371243,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Philippines,Western Pacific Region,,Total,4.345394191,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Poland,European Region,,Total,3.699792798,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Portugal,European Region,,Total,1.471270753,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Qatar,Eastern Mediterranean Region,,Total,11.41320215,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Republic of Korea,Western Pacific Region,,Total,4.789574733,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Republic of Moldova,European Region,,Total,2.425414514,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Romania,European Region,,Total,2.641212018,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Russian Federation,European Region,,Total,1.655176034,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Rwanda,African Region,,Total,6.421139462,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Saint Kitts and Nevis,Region of the Americas,,Total,1.585691567,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Saint Lucia,Region of the Americas,,Total,1.772075108,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Saint Vincent and the Grenadines,Region of the Americas,,Total,1.841250937,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Samoa,Western Pacific Region,,Total,1.411018151,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,San Marino,European Region,,Total,1.955901869,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Sao Tome and Principe,African Region,,Total,6.216962037,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Saudi Arabia,Eastern Mediterranean Region,,Total,10.91523809,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Senegal,African Region,,Total,7.463185485,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Serbia,European Region,,Total,4.293410295,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Seychelles,African Region,,Total,3.284520335,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Sierra Leone,African Region,,Total,7.268448038,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Singapore,Western Pacific Region,,Total,2.639613752,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Slovakia,European Region,,Total,3.137722161,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Slovenia,European Region,,Total,2.809977923,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Solomon Islands,Western Pacific Region,,Total,1.458635787,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Somalia,Eastern Mediterranean Region,,Total,2.607936338,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,South Africa,African Region,,Total,3.440374415,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,South Sudan,African Region,,Total,3.668951503,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Spain,European Region,,Total,1.81727086,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Sri Lanka,South-East Asian Region,,Total,4.733072503,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Sudan,Eastern Mediterranean Region,,Total,3.832939689,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Suriname,Region of the Americas,,Total,2.375199101,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Sweden,European Region,,Total,1.148349993,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Switzerland,European Region,,Total,1.796131862,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Syrian Arab Republic,Eastern Mediterranean Region,,Total,4.883010037,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Tajikistan,European Region,,Total,10.31664203,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Thailand,South-East Asian Region,,Total,4.969590572,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Timor-Leste,South-East Asian Region,,Total,3.636235603,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Togo,African Region,,Total,6.817345562,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Tonga,Western Pacific Region,,Total,1.41034948,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Trinidad and Tobago,Region of the Americas,,Total,2.053024431,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Tunisia,Eastern Mediterranean Region,,Total,5.037424442,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Türkiye,European Region,,Total,4.556618057,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Turkmenistan,European Region,,Total,4.914962958,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Tuvalu,Western Pacific Region,,Total,1.261624242,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Uganda,African Region,,Total,5.799664594,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Ukraine,European Region,,Total,2.554025644,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,United Arab Emirates,Eastern Mediterranean Region,,Total,8.182375197,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,United Kingdom of Great Britain and Northern Ireland,European Region,,Total,1.915659645,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,United Republic of Tanzania,African Region,,Total,2.806009592,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,United States of America,Region of the Americas,,Total,1.434292873,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Uruguay,Region of the Americas,,Total,1.607343996,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Uzbekistan,European Region,,Total,7.838069857,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Vanuatu,Western Pacific Region,,Total,1.455748966,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Venezuela (Bolivarian Republic of),Region of the Americas,,Total,3.113656602,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Viet Nam,Western Pacific Region,,Total,4.090362203,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Yemen,Eastern Mediterranean Region,,Total,7.274076004,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Zambia,African Region,,Total,3.015101985,no data,no data,,
Exceedance of WHO PM₂.₅ guidelines (by a multiple of),,2019,Zimbabwe,African Region,,Total,2.34385563,no data,no data,,
Population with primary reliance on polluting fuels and technologies,,2020,,African Region,,Total,80.15,77.89,82.15,,
Population with primary reliance on polluting fuels and technologies,,2020,,African Region,,Urban,61.09,57.33,64.43,,
Population with primary reliance on polluting fuels and technologies,,2020,,African Region,,Rural,93.77,92.47,94.84,,
Population with primary reliance on polluting fuels and technologies,,2020,,Eastern Mediterranean Region,,Total,26.82,21.28,32.43,,
Population with primary reliance on polluting fuels and technologies,,2020,,Eastern Mediterranean Region,,Urban,8.34,5.35,13.11,,
Population with primary reliance on polluting fuels and technologies,,2020,,Eastern Mediterranean Region,,Rural,46.84,39.94,53.18,,
Population with primary reliance on polluting fuels and technologies,,2020,,European Region,,Total,5.2,2.43,13.12,,
Population with primary reliance on polluting fuels and technologies,,2020,,European Region,,Urban,2.58,0.57,12.4,,
Population with primary reliance on polluting fuels and technologies,,2020,,European Region,,Rural,11.01,6.05,21.93,,
Population with primary reliance on polluting fuels and technologies,,2020,,Global,,Total,30.69058466,26.62365097,35.58008598,,
Population with primary reliance on polluting fuels and technologies,,2020,,Global,,Urban,14.20705361,11.8795988,17.96462713,,
Population with primary reliance on polluting fuels and technologies,,2020,,Global,,Rural,51.87132023,46.02619375,58.86088685,,
Population with primary reliance on polluting fuels and technologies,,2020,,Region of the Americas,,Total,7.5,5.96,9.8,,
Population with primary reliance on polluting fuels and technologies,,2020,,Region of the Americas,,Urban,3.47,2.33,5.59,,
Population with primary reliance on polluting fuels and technologies,,2020,,Region of the Americas,,Rural,25.74,21.92,30.61,,
Population with primary reliance on polluting fuels and technologies,,2020,,South-East Asian Region,,Total,35.5,23.58,50.23,,
Population with primary reliance on polluting fuels and technologies,,2020,,South-East Asian Region,,Urban,13.63,9.12,21.27,,
Population with primary reliance on polluting fuels and technologies,,2020,,South-East Asian Region,,Rural,50.4,39.51,63.44,,
Population with primary reliance on polluting fuels and technologies,,2020,,Western Pacific Region,,Total,21.66,12.48,33.9,,
Population with primary reliance on polluting fuels and technologies,,2020,,Western Pacific Region,,Urban,10.36,4.19,23.17,,
Population with primary reliance on polluting fuels and technologies,,2020,,Western Pacific Region,,Rural,38.85,22.09,62.76,,
Population with primary reliance on polluting fuels and technologies,,2020,Afghanistan,Eastern Mediterranean Region,,Total,66.8,49.7,80.8,,
Population with primary reliance on polluting fuels and technologies,,2020,Afghanistan,Eastern Mediterranean Region,,Urban,17.4,4.6,37.6025,,
Population with primary reliance on polluting fuels and technologies,,2020,Afghanistan,Eastern Mediterranean Region,,Rural,84.1,69.2975,94.3,,
Population with primary reliance on polluting fuels and technologies,,2020,Albania,European Region,,Total,18.7,5.2,39.4025,,
Population with primary reliance on polluting fuels and technologies,,2020,Albania,European Region,,Urban,7.1,0.2,27.0025,,
Population with primary reliance on polluting fuels and technologies,,2020,Albania,European Region,,Rural,35.4,10.0975,68.505,,
Population with primary reliance on polluting fuels and technologies,,2020,Algeria,African Region,,Total,0.3,0,5.3,,
Population with primary reliance on polluting fuels and technologies,,2020,Algeria,African Region,,Urban,0.1,0,5,,
Population with primary reliance on polluting fuels and technologies,,2020,Algeria,African Region,,Rural,1.2,0,10.9,,
Population with primary reliance on polluting fuels and technologies,,2020,Andorra,European Region,,Total,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Andorra,European Region,,Urban,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Andorra,European Region,,Rural,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Angola,African Region,,Total,49.8,31.6,69.8025,,
Population with primary reliance on polluting fuels and technologies,,2020,Angola,African Region,,Urban,22.4,6.8,47.2025,,
Population with primary reliance on polluting fuels and technologies,,2020,Angola,African Region,,Rural,91.7,76.1,98.8,,
Population with primary reliance on polluting fuels and technologies,,2020,Antigua and Barbuda,Region of the Americas,,Total,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Antigua and Barbuda,Region of the Americas,,Urban,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Antigua and Barbuda,Region of the Americas,,Rural,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Argentina,Region of the Americas,,Total,0.1,0,4.9,,
Population with primary reliance on polluting fuels and technologies,,2020,Argentina,Region of the Americas,,Urban,0.1,0,4.2025,,
Population with primary reliance on polluting fuels and technologies,,2020,Argentina,Region of the Americas,,Rural,2.8,0,25.2025,,
Population with primary reliance on polluting fuels and technologies,,2020,Armenia,European Region,,Total,1.9,0,13.4,,
Population with primary reliance on polluting fuels and technologies,,2020,Armenia,European Region,,Urban,0.3,0,9.0025,,
Population with primary reliance on polluting fuels and technologies,,2020,Armenia,European Region,,Rural,4.2,0,25.3,,
Population with primary reliance on polluting fuels and technologies,,2020,Australia,Western Pacific Region,,Total,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Australia,Western Pacific Region,,Urban,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Australia,Western Pacific Region,,Rural,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Austria,European Region,,Total,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Austria,European Region,,Urban,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Austria,European Region,,Rural,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Azerbaijan,European Region,,Total,3.2,0,18.6025,,
Population with primary reliance on polluting fuels and technologies,,2020,Azerbaijan,European Region,,Urban,0.8,0,14.4,,
Population with primary reliance on polluting fuels and technologies,,2020,Azerbaijan,European Region,,Rural,5.55,0.1,28.8,,
Population with primary reliance on polluting fuels and technologies,,2020,Bahamas,Region of the Americas,,Total,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Bahamas,Region of the Americas,,Urban,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Bahamas,Region of the Americas,,Rural,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Bahrain,Eastern Mediterranean Region,,Total,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Bahrain,Eastern Mediterranean Region,,Urban,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Bahrain,Eastern Mediterranean Region,,Rural,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Bangladesh,South-East Asian Region,,Total,75.0,65.7,83.7,,
Population with primary reliance on polluting fuels and technologies,,2020,Bangladesh,South-East Asian Region,,Urban,42.0,26.9,58,,
Population with primary reliance on polluting fuels and technologies,,2020,Bangladesh,South-East Asian Region,,Rural,91.5,84.4975,96.4,,
Population with primary reliance on polluting fuels and technologies,,2020,Barbados,Region of the Americas,,Total,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Barbados,Region of the Americas,,Urban,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Barbados,Region of the Americas,,Rural,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Belarus,European Region,,Total,0.4,0,6.1,,
Population with primary reliance on polluting fuels and technologies,,2020,Belarus,European Region,,Urban,0.2,0,5.5,,
Population with primary reliance on polluting fuels and technologies,,2020,Belarus,European Region,,Rural,1.2,0,11.5,,
Population with primary reliance on polluting fuels and technologies,,2020,Belgium,European Region,,Total,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Belgium,European Region,,Urban,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Belgium,European Region,,Rural,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Belize,Region of the Americas,,Total,17.9,7,33.1025,,
Population with primary reliance on polluting fuels and technologies,,2020,Belize,Region of the Americas,,Urban,5.4,0.3,20.7025,,
Population with primary reliance on polluting fuels and technologies,,2020,Belize,Region of the Americas,,Rural,27.3,10.9975,51.9025,,
Population with primary reliance on polluting fuels and technologies,,2020,Benin,African Region,,Total,96.0,88,99.5,,
Population with primary reliance on polluting fuels and technologies,,2020,Benin,African Region,,Urban,92.8,79.3,99,,
Population with primary reliance on polluting fuels and technologies,,2020,Benin,African Region,,Rural,99.1,93.9975,100,,
Population with primary reliance on polluting fuels and technologies,,2020,Bhutan,South-East Asian Region,,Total,19.8,2.2975,52.9025,,
Population with primary reliance on polluting fuels and technologies,,2020,Bhutan,South-East Asian Region,,Urban,2.8,0,25.4,,
Population with primary reliance on polluting fuels and technologies,,2020,Bhutan,South-East Asian Region,,Rural,31.6,4,81.1,,
Population with primary reliance on polluting fuels and technologies,,2020,Bolivia (Plurinational State of),Region of the Americas,,Total,13.9,7.4,22.0025,,
Population with primary reliance on polluting fuels and technologies,,2020,Bolivia (Plurinational State of),Region of the Americas,,Urban,0.9,0,4.2,,
Population with primary reliance on polluting fuels and technologies,,2020,Bolivia (Plurinational State of),Region of the Americas,,Rural,41.45,28,55.7025,,
Population with primary reliance on polluting fuels and technologies,,2020,Bosnia and Herzegovina,European Region,,Total,54.8,19.4975,91.9,,
Population with primary reliance on polluting fuels and technologies,,2020,Bosnia and Herzegovina,European Region,,Urban,32.8,1.2,80.705,,
Population with primary reliance on polluting fuels and technologies,,2020,Bosnia and Herzegovina,European Region,,Rural,83.4,30.895,99.3,,
Population with primary reliance on polluting fuels and technologies,,2020,Botswana,African Region,,Total,35.3,20.2975,53,,
Population with primary reliance on polluting fuels and technologies,,2020,Botswana,African Region,,Urban,14.4,1.8,39.3025,,
Population with primary reliance on polluting fuels and technologies,,2020,Botswana,African Region,,Rural,74.8,47.6,94.4025,,
Population with primary reliance on polluting fuels and technologies,,2020,Brazil,Region of the Americas,,Total,4.1,0.4,13.7025,,
Population with primary reliance on polluting fuels and technologies,,2020,Brazil,Region of the Americas,,Urban,1.3,0,9.8,,
Population with primary reliance on polluting fuels and technologies,,2020,Brazil,Region of the Americas,,Rural,20.7,5.1,49.3025,,
Population with primary reliance on polluting fuels and technologies,,2020,Brunei Darussalam,Western Pacific Region,,Total,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Brunei Darussalam,Western Pacific Region,,Urban,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Brunei Darussalam,Western Pacific Region,,Rural,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Burkina Faso,African Region,,Total,89.4,79,96.2,,
Population with primary reliance on polluting fuels and technologies,,2020,Burkina Faso,African Region,,Urban,65.4,43.5975,84.6025,,
Population with primary reliance on polluting fuels and technologies,,2020,Burkina Faso,African Region,,Rural,99.1,94.6,100,,
Population with primary reliance on polluting fuels and technologies,,2020,Burundi,African Region,,Total,99.8,94.5,100,,
Population with primary reliance on polluting fuels and technologies,,2020,Burundi,African Region,,Urban,99.8,93.8975,100,,
Population with primary reliance on polluting fuels and technologies,,2020,Burundi,African Region,,Rural,99.8,94.8,100,,
Population with primary reliance on polluting fuels and technologies,,2020,Cabo Verde,African Region,,Total,19.0,9.7,31.5,,
Population with primary reliance on polluting fuels and technologies,,2020,Cabo Verde,African Region,,Urban,5.6,1.3,14.0025,,
Population with primary reliance on polluting fuels and technologies,,2020,Cabo Verde,African Region,,Rural,49.6,34.595,65.4,,
Population with primary reliance on polluting fuels and technologies,,2020,Cambodia,Western Pacific Region,,Total,63.2,51.6,75.0025,,
Population with primary reliance on polluting fuels and technologies,,2020,Cambodia,Western Pacific Region,,Urban,30.0,17.6,43.9,,
Population with primary reliance on polluting fuels and technologies,,2020,Cambodia,Western Pacific Region,,Rural,74.8,60,86.9,,
Population with primary reliance on polluting fuels and technologies,,2020,Cameroon,African Region,,Total,78.1,65.3,87.7,,
Population with primary reliance on polluting fuels and technologies,,2020,Cameroon,African Region,,Urban,62.1,43.4,77.8025,,
Population with primary reliance on polluting fuels and technologies,,2020,Cameroon,African Region,,Rural,97.6,89.1,100,,
Population with primary reliance on polluting fuels and technologies,,2020,Canada,Region of the Americas,,Total,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Canada,Region of the Americas,,Urban,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Canada,Region of the Americas,,Rural,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Central African Republic,African Region,,Total,99.2,93.6975,100,,
Population with primary reliance on polluting fuels and technologies,,2020,Central African Republic,African Region,,Urban,98.5,89.3,100,,
Population with primary reliance on polluting fuels and technologies,,2020,Central African Republic,African Region,,Rural,100.0,95.4,100,,
Population with primary reliance on polluting fuels and technologies,,2020,Chad,African Region,,Total,93.2,81,98.9,,
Population with primary reliance on polluting fuels and technologies,,2020,Chad,African Region,,Urban,71.4,50.1975,89.7025,,
Population with primary reliance on polluting fuels and technologies,,2020,Chad,African Region,,Rural,99.8,95.6,100,,
Population with primary reliance on polluting fuels and technologies,,2020,Chile,Region of the Americas,,Total,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Chile,Region of the Americas,,Urban,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,Chile,Region of the Americas,,Rural,0.0,0,0,,
Population with primary reliance on polluting fuels and technologies,,2020,China,Western Pacific Region,,Total,20.6,8.5,36.8025,,
Population with primary reliance on polluting fuels and technologies,,2020,China,Western Pacific Region,,Urban,10.6,2.4,27.8,,
Population with primary reliance on polluting fuels and technologies,,2020,China,Western Pacific Region,,Rural,34.8,12.6,66.1,,
Population with primary reliance on polluting fuels and technologies,,2020,Colombia,Region of the Americas,,Total,6.8,0.3,19.8025,,
Population with primary reliance on polluting fuels and technologies,,2020,Colombia,Region of the Americas,,Urban,0.9,0,5,,
Population with primary reliance on polluting fuels and technologies,,2020,Colombia,Region of the Americas,,Rural,34.5,15.9,57.2,,
Population with primary reliance on polluting fuels and technologies,,2020,Comoros,African Region,,Total,91.6,75.6,98.7,,
Population with primary reliance on polluting fuels and technologies,,2020,Comoros,African Region,,Urban,82.6,47.6,98.1,,
Population with primary reliance on polluting fuels and technologies,,2020,Comoros,African Region,,Rural,97.2,79.9,100,,
Population with primary reliance on polluting fuels and technologies,,2020,Congo,African Region,,Total,65.1,44,85.2,,
Population with primary reliance on polluting fuels and technologies,,2020,Congo,African Region,,Urban,50.8,25.3,79,,
Population with primary reliance on polluting fuels and technologies,,2020,Congo,African Region,,Rural,96.4,81.7,100,,
Population with primary reliance on polluting fuels and technologies,,2020,Cook Islands,Western Pacific Region,,Total,23.8,2,69.7,,
