Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment,Unnamed: 11
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Russian Federation,European Region,Total,,50.0,40.6,58.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Russian Federation,European Region,Males,,42.6,30.6,54.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Russian Federation,European Region,Females,,57.0,42.7,69.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Rwanda,African Region,Total,,10.6,5,18.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Rwanda,African Region,Males,,9.7,3.2,19.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Rwanda,African Region,Females,,11.4,3.5,24,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Saint Kitts and Nevis,Region of the Americas,Total,,49.1,33.5,63.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Saint Kitts and Nevis,Region of the Americas,Males,,37.8,18.9,59.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Saint Kitts and Nevis,Region of the Americas,Females,,59.9,35.7,80.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Saint Lucia,Region of the Americas,Total,,52.3,38.9,64.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Saint Lucia,Region of the Americas,Males,,37.5,20.8,56.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Saint Lucia,Region of the Americas,Females,,65.5,44.4,82.3,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Saint Vincent and the Grenadines,Region of the Americas,Total,,45.4,33,57.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Saint Vincent and the Grenadines,Region of the Americas,Males,,33.3,19.2,49.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Saint Vincent and the Grenadines,Region of the Americas,Females,,56.7,37.2,74.3,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Samoa,Western Pacific Region,Total,,20.3,12.2,30.3,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Samoa,Western Pacific Region,Males,,20.3,9.7,34.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Samoa,Western Pacific Region,Females,,20.6,9.1,36.3,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Sao Tome and Principe,African Region,Total,,28.6,20.8,37.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Sao Tome and Principe,African Region,Males,,19.3,11.1,29.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Sao Tome and Principe,African Region,Females,,36.1,23.8,49.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Saudi Arabia,Eastern Mediterranean Region,Total,,41.2,28.7,54.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Saudi Arabia,Eastern Mediterranean Region,Males,,37.0,21.1,54.3,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Saudi Arabia,Eastern Mediterranean Region,Females,,49.5,30.6,68.3,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Senegal,African Region,Total,,21.2,10.7,34.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Senegal,African Region,Males,,15.5,5.6,30.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Senegal,African Region,Females,,25.0,9.3,45.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Serbia,European Region,Total,,58.2,47.2,69,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Serbia,European Region,Males,,49.7,34,65.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Serbia,European Region,Females,,67.7,51.2,81.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Seychelles,African Region,Total,,55.2,43.6,66.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Seychelles,African Region,Males,,47.1,31.5,63.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Seychelles,African Region,Females,,64.5,47.4,80.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Sierra Leone,African Region,Total,,20.3,10.9,32,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Sierra Leone,African Region,Males,,15.5,5.8,29.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Sierra Leone,African Region,Females,,24.2,10.1,43.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Singapore,Western Pacific Region,Total,,60.6,53.2,67.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Singapore,Western Pacific Region,Males,,58.9,48.8,68.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Singapore,Western Pacific Region,Females,,62.9,51.7,73.3,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Slovakia,European Region,Total,,63.7,51.4,75.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Slovakia,European Region,Males,,58.5,40.6,74.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Slovakia,European Region,Females,,69.9,51.8,84.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Slovenia,European Region,Total,,52.0,33.1,70.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Slovenia,European Region,Males,,45.4,21.2,71.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Slovenia,European Region,Females,,60.2,31.2,84.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Solomon Islands,Western Pacific Region,Total,,14.5,7.7,23.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Solomon Islands,Western Pacific Region,Males,,11.2,4.2,21.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Solomon Islands,Western Pacific Region,Females,,16.8,7,30.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Somalia,Eastern Mediterranean Region,Total,,26.4,15.1,39.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Somalia,Eastern Mediterranean Region,Males,,22.9,9.3,40.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Somalia,Eastern Mediterranean Region,Females,,29.4,13.2,49.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,South Africa,African Region,Total,,46.5,39,53.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,South Africa,African Region,Males,,37.2,28.2,46.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,South Africa,African Region,Females,,54.7,43.7,65.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,South Sudan,African Region,Total,,25.2,11.3,42.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,South Sudan,African Region,Males,,20.5,5.7,43.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,South Sudan,African Region,Females,,29.2,8.8,56.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Spain,European Region,Total,,53.6,45.1,61.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Spain,European Region,Males,,51.0,40.3,61.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Spain,European Region,Females,,58.0,45.1,70.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Sri Lanka,South-East Asian Region,Total,,35.8,25.5,46.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Sri Lanka,South-East Asian Region,Males,,28.6,16.6,42.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Sri Lanka,South-East Asian Region,Females,,41.6,25.9,57.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Sudan,Eastern Mediterranean Region,Total,,22.9,15.2,32.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Sudan,Eastern Mediterranean Region,Males,,16.3,8.2,26.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Sudan,Eastern Mediterranean Region,Females,,28.2,16.4,43,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Suriname,Region of the Americas,Total,,49.5,35.5,63,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Suriname,Region of the Americas,Males,,41.6,23.7,60.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Suriname,Region of the Americas,Females,,57.0,35.8,76.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Sweden,European Region,Total,,39.6,31,48.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Sweden,European Region,Males,,39.6,28.2,52.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Sweden,European Region,Females,,39.8,27.1,53,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Switzerland,European Region,Total,,56.1,45.4,65.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Switzerland,European Region,Males,,55.8,42.3,68.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Switzerland,European Region,Females,,56.8,40.7,72,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Syrian Arab Republic,Eastern Mediterranean Region,Total,,44.3,26.4,62.3,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Syrian Arab Republic,Eastern Mediterranean Region,Males,,37.7,15.9,63.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Syrian Arab Republic,Eastern Mediterranean Region,Females,,50.8,24.3,76.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Tajikistan,European Region,Total,,32.7,24.2,42.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Tajikistan,European Region,Males,,23.3,12.6,36.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Tajikistan,European Region,Females,,43.2,30.2,56.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Thailand,South-East Asian Region,Total,,44.4,31.3,57.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Thailand,South-East Asian Region,Males,,37.0,20.9,54.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Thailand,South-East Asian Region,Females,,51.2,31.5,70.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Timor-Leste,South-East Asian Region,Total,,24.2,14.8,35,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Timor-Leste,South-East Asian Region,Males,,22.6,10.9,36.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Timor-Leste,South-East Asian Region,Females,,25.7,12.2,42.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Togo,African Region,Total,,20.4,11.1,32.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Togo,African Region,Males,,13.7,4.6,27.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Togo,African Region,Females,,26.1,11.4,45.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Tokelau,Western Pacific Region,Males,,24.3,11.7,39.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Tokelau,Western Pacific Region,Females,,42.8,25.2,62,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Tonga,Western Pacific Region,Total,,26.4,18.7,34.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Tonga,Western Pacific Region,Males,,22.5,13,33.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Tonga,Western Pacific Region,Females,,29.4,18.1,42,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Trinidad and Tobago,Region of the Americas,Total,,46.7,33.2,60.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Trinidad and Tobago,Region of the Americas,Males,,39.5,23,57.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Trinidad and Tobago,Region of the Americas,Females,,53.9,32.5,73.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Tunisia,Eastern Mediterranean Region,Total,,36.7,26.4,47.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Tunisia,Eastern Mediterranean Region,Males,,29.6,17.6,43.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Tunisia,Eastern Mediterranean Region,Females,,43.2,27.4,59.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Türkiye,European Region,Total,,57.9,49.7,65.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Türkiye,European Region,Males,,50.6,39.3,61.3,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Türkiye,European Region,Females,,63.8,51.7,74.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Turkmenistan,European Region,Total,,46.4,37.2,55.3,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Turkmenistan,European Region,Males,,38.2,26.8,50.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Turkmenistan,European Region,Females,,52.7,40.3,65.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Tuvalu,Western Pacific Region,Total,,19.8,11.8,29.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Tuvalu,Western Pacific Region,Males,,18.9,9,32,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Tuvalu,Western Pacific Region,Females,,20.9,9.7,36,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Uganda,African Region,Total,,18.4,10.8,27.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Uganda,African Region,Males,,13.0,5.5,23,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Uganda,African Region,Females,,22.7,11,38,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Ukraine,European Region,Total,,48.7,39.7,57.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Ukraine,European Region,Males,,36.0,24.5,48.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Ukraine,European Region,Females,,58.9,45.2,71.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,United Arab Emirates,Eastern Mediterranean Region,Total,,37.4,28.5,46.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,United Arab Emirates,Eastern Mediterranean Region,Males,,35.0,24.3,46.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,United Arab Emirates,Eastern Mediterranean Region,Females,,45.6,32.4,59,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,United Kingdom of Great Britain and Northern Ireland,European Region,Total,,47.5,42.7,52.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,United Kingdom of Great Britain and Northern Ireland,European Region,Males,,47.4,41.1,53.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,United Kingdom of Great Britain and Northern Ireland,European Region,Females,,47.9,40.6,54.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,United Republic of Tanzania,African Region,Total,,15.2,9.4,22.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,United Republic of Tanzania,African Region,Males,,13.7,6.8,23.1,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,United Republic of Tanzania,African Region,Females,,16.6,8,28,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,United States of America,Region of the Americas,Total,,69.5,62.9,75.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,United States of America,Region of the Americas,Males,,66.3,56.8,74.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,United States of America,Region of the Americas,Females,,73.3,64,81.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Uruguay,Region of the Americas,Total,,54.7,43.9,64.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Uruguay,Region of the Americas,Males,,47.3,33,61.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Uruguay,Region of the Americas,Females,,62.6,46.5,76.7,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Uzbekistan,European Region,Total,,43.5,35.3,51.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Uzbekistan,European Region,Males,,33.6,23.3,44.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Uzbekistan,European Region,Females,,53.0,40.1,65.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Vanuatu,Western Pacific Region,Total,,13.6,6.5,23.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Vanuatu,Western Pacific Region,Males,,11.0,3.5,22.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Vanuatu,Western Pacific Region,Females,,16.0,5.4,33,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Venezuela (Bolivarian Republic of),Region of the Americas,Total,,63.0,53.4,72.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Venezuela (Bolivarian Republic of),Region of the Americas,Males,,54.2,40.5,67.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Venezuela (Bolivarian Republic of),Region of the Americas,Females,,71.3,57.5,83.2,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Viet Nam,Western Pacific Region,Total,,29.6,20.7,38.8,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Viet Nam,Western Pacific Region,Males,,26.1,15.8,38,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Viet Nam,Western Pacific Region,Females,,34.2,20.1,49.4,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Yemen,Eastern Mediterranean Region,Total,,36.5,24,50,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Yemen,Eastern Mediterranean Region,Males,,33.6,18.1,51.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Yemen,Eastern Mediterranean Region,Females,,39.3,20.7,59.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Zambia,African Region,Total,,23.9,15.9,33,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Zambia,African Region,Males,,17.8,9.5,28.5,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Zambia,African Region,Females,,28.7,16.7,42.6,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Zimbabwe,African Region,Total,,35.7,16.7,56,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Zimbabwe,African Region,Males,,27.5,8.3,52.9,,
"Treated hypertension, adults aged 30–79 with hypertension",,2019,Zimbabwe,African Region,Females,,40.6,14.1,70.2,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,African Region,Total,,11.8,9.5,14.3,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,African Region,Males,,9.5,6.9,12.6,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,African Region,Females,,13.6,10.2,17.7,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,Eastern Mediterranean Region,Total,,15.5,12.5,18.9,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,Eastern Mediterranean Region,Males,,12.3,9.1,16.4,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,Eastern Mediterranean Region,Females,,18.7,14,24.8,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,European Region,Total,,26.1,23.1,29.3,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,European Region,Males,,23.4,19.5,27.6,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,European Region,Females,,29.4,24.5,34.5,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,Global,Total,,20.8,18.8,23.1,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,Global,Males,,18.4,15.9,21.2,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,Global,Females,,23.5,20.4,26.9,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,Region of the Americas,Total,,36.4,32.1,40.6,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,Region of the Americas,Males,,32.3,26.9,37.9,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,Region of the Americas,Females,,40.9,34.5,47.2,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,South-East Asian Region,Total,,13.6,10.1,18,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,South-East Asian Region,Males,,10.9,7,15.9,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,South-East Asian Region,Females,,16.2,10.6,23.2,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,Western Pacific Region,Total,,18.4,14,23.4,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,Western Pacific Region,Males,,16.6,11.4,23.5,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,,Western Pacific Region,Females,,20.6,13.8,29.3,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Afghanistan,Eastern Mediterranean Region,Total,,14.0,7.9,22.1,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Afghanistan,Eastern Mediterranean Region,Males,,9.9,4.1,18.3,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Afghanistan,Eastern Mediterranean Region,Females,,17.3,7.9,30.2,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Albania,European Region,Total,,8.4,4.3,14.2,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Albania,European Region,Males,,5.3,1.9,10.8,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Albania,European Region,Females,,11.5,4.6,21.9,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Algeria,African Region,Total,,15.9,9.3,24.1,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Algeria,African Region,Males,,11.1,4.6,20.5,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Algeria,African Region,Females,,20.4,9.8,34.4,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Andorra,European Region,Total,,33.0,15.4,53.4,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Andorra,European Region,Males,,29.8,8.7,59.1,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Andorra,European Region,Females,,37.5,12,68.4,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Angola,African Region,Total,,11.5,4,23.5,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Angola,African Region,Males,,9.3,1.7,24.4,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Angola,African Region,Females,,13.4,2.8,33.2,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Antigua and Barbuda,Region of the Americas,Total,,23.2,9.1,42,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Antigua and Barbuda,Region of the Americas,Males,,18.1,3.5,42.9,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Antigua and Barbuda,Region of the Americas,Females,,27.4,6.4,58.3,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Argentina,Region of the Americas,Total,,14.8,9.3,21.7,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Argentina,Region of the Americas,Males,,11.0,5.4,18.7,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Argentina,Region of the Americas,Females,,19.4,10.1,31.6,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Armenia,European Region,Total,,8.8,4.1,15.5,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Armenia,European Region,Males,,7.3,2.3,15.6,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Armenia,European Region,Females,,10.1,3.3,20.7,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Australia,Western Pacific Region,Total,,25.8,18.7,33.8,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Australia,Western Pacific Region,Males,,24.9,15.6,35.8,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Australia,Western Pacific Region,Females,,27.0,16.5,39.2,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Austria,European Region,Total,,27.2,12.5,45.7,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Austria,European Region,Males,,27.5,8.9,54.1,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Austria,European Region,Females,,27.1,7.7,57,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Azerbaijan,European Region,Total,,13.8,7.6,21.7,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Azerbaijan,European Region,Males,,8.8,3.5,17.2,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Azerbaijan,European Region,Females,,17.8,7.8,30.9,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Bahamas,Region of the Americas,Total,,22.4,11.2,36.7,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Bahamas,Region of the Americas,Males,,16.9,5.1,34.7,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Bahamas,Region of the Americas,Females,,27.5,9.7,50.4,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Bahrain,Eastern Mediterranean Region,Total,,19.1,7.3,35.9,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Bahrain,Eastern Mediterranean Region,Males,,16.4,3.4,39.5,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Bahrain,Eastern Mediterranean Region,Females,,24.5,5.5,52.6,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Bangladesh,South-East Asian Region,Total,,14.7,10,20,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Bangladesh,South-East Asian Region,Males,,14.0,7.7,21.9,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Bangladesh,South-East Asian Region,Females,,15.1,8.7,22.9,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Barbados,Region of the Americas,Total,,33.7,18.9,50.3,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Barbados,Region of the Americas,Males,,28.9,11.6,50.9,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Barbados,Region of the Americas,Females,,37.7,16,63.1,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Belarus,European Region,Total,,10.2,5.3,17.3,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Belarus,European Region,Males,,6.6,2.3,13.3,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Belarus,European Region,Females,,13.7,5.6,25.9,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Belgium,European Region,Total,,37.9,28.5,47.9,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Belgium,European Region,Males,,34.7,22.8,47.9,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Belgium,European Region,Females,,42.3,27.6,58.2,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Belize,Region of the Americas,Total,,21.4,8.8,38,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Belize,Region of the Americas,Males,,15.9,3.4,35.3,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Belize,Region of the Americas,Females,,26.7,7.2,54.7,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Benin,African Region,Total,,9.3,5.3,14.8,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Benin,African Region,Males,,8.1,3.8,14.4,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Benin,African Region,Females,,10.2,4.4,18.7,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Bhutan,South-East Asian Region,Total,,8.7,5.3,12.9,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Bhutan,South-East Asian Region,Males,,6.9,3.3,12.3,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Bhutan,South-East Asian Region,Females,,10.7,5.2,18.3,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Bolivia (Plurinational State of),Region of the Americas,Total,,26.3,10.5,46.2,,
"Controlled hypertension, adults aged 30–79 with hypertension",,2019,Bolivia (Plurinational State of),Region of the Americas,Males,,19.3,3.9,45.2,,
